time,point_index,phase,cmd_j0,cmd_j1,cmd_j2,cmd_j3,cmd_j4,ndi_px_raw,ndi_py_raw,ndi_pz_raw,ndi_px_rel,ndi_py_rel,ndi_pz_rel,ndi_ox,ndi_oy,ndi_oz,ndi_ow,cp_px,cp_py,cp_pz,msr_j0,msr_j1,msr_j2,msr_j3,msr_j4
1775760379.0313885,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.88794231414795,258.3056335449219,-242.60595703125,0.5218197822570794,-9.506311035156273,-3.6492996215820312,0.7074675559997559,-0.024057993665337563,0.0,0.706336259841919,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.0563643,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.650193214416504,258.45672607421875,-242.13890075683594,0.7595688819885247,-9.355218505859398,-3.1822433471679688,0.708358108997345,-0.024408437311649323,0.0,0.7054311633110046,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.0823839,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.882282257080078,258.54559326171875,-242.12193298339844,0.5274798393249505,-9.266351318359398,-3.1652755737304688,0.7085767984390259,-0.02417943626642227,0.0,0.7052193284034729,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.1063669,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.900162696838379,258.3574523925781,-242.08937072753906,0.5095993995666497,-9.454492187500023,-3.1327133178710938,0.7080478668212891,-0.024070121347904205,0.0,0.7057541012763977,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.1313775,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.609848022460938,258.3401794433594,-242.0489044189453,0.7999140739440911,-9.471765136718773,-3.0922470092773438,0.7080473303794861,-0.02483801543712616,0.0,0.7057279944419861,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.157351,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.154897689819336,258.21441650390625,-241.83070373535156,1.2548644065856926,-9.597528076171898,-2.8740463256835938,0.7079733610153198,-0.025711562484502792,0.0,0.7057709693908691,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.181361,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.30991268157959,258.4695739746094,-242.20199584960938,1.0998494148254387,-9.342370605468773,-3.2453384399414062,0.7081994414329529,-0.02531781792640686,0.0,0.7055583000183105,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.2063844,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.273669242858887,258.2681579589844,-242.34808349609375,1.1360928535461419,-9.543786621093773,-3.3914260864257812,0.7075957655906677,-0.025667868554592133,0.0,0.706151008605957,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.2313578,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.127768516540527,258.42083740234375,-242.46018981933594,1.2819935798645012,-9.391107177734398,-3.5035324096679688,0.7079545855522156,-0.026052966713905334,0.0,0.7057772278785706,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
1775760379.2563694,9,waypoint,0.0,3.14,0.01,0.005,0.0,-13.014005661010742,258.7439880371094,-242.46714782714844,1.3957564353942864,-9.067956542968773,-3.5104904174804688,0.7086169719696045,-0.026740960776805878,0.0,0.7050864696502686,9.021837447379437e-06,0.005664652927100216,0.029460339879606688,0.0,3.14,0.01,0.004999000000000003,0.0
